order_id,date,store_id,product_id,qty,amount,payment
ORD115710,2026-08-15,S02,P06,1,45.00,支付宝
ORD107626,2026-06-21,S03,P09,1,18.00,会员储值
ORD109469,2026-07-04,S02,P03,1,26.00,现金
ORD116418,2026-08-20,S03,P09,2,36.00,银行卡
ORD117937,2026-08-30,S03,P21,1,16.00,银行卡
ORD115398,2026-08-13,S01,P07,1,22.00,支付宝
ORD108564,2026-06-28,S01,P17,2,24.00,支付宝
ORD117853,2026-08-30,S01,P19,1,15.00,微信
ORD117033,2026-08-24,S02,P06,1,45.00,现金
ORD108604,2026-06-28,S01,P01,1,32.00,支付宝
ORD115781,2026-08-15,S04,P21,1,16.00,支付宝
ORD100886,2026-05-06,S05,P03,1,26.00,银行卡
ORD104754,2026-06-01,s04,P11,2,52.00,银行卡
ORD117885,2026-08-30,S02,P21,2,32.00,微信
ORD107700,2026-06-21,S05,P19,1,15.00,现金
ORD103854,2026-05-26,S05,P19,3,45.00,微信
ORD115808,2026-08-15,S05,P18,1,18.00,支付宝
ORD111602,2026-07-18,S03,P10,1,24.00,现金
ORD113749,2026-08-02,S01,P15,1,6.00,现金
ORD112657,2026-07-25,S05,P19,2,30.00,支付宝
ORD111540,2026-07-18,S01,P01,1,32.00,支付宝
ORD115638,2026-08-14,S05,P03,1,26.00,微信
ORD103907,2026-05-27,S02,P06,1,42.00,支付宝
ORD110545,2026-07-11,S03,P09,2,36.00,银行卡
ORD104562,2026-05-31,S03,P07,1,22.00,现金
ORD105996,2026-06-10,S04,P13,3,60.00,微信
ORD117535,2026-08-28,S01,P21,1,16.00,银行卡
ORD110663,2026-07-12,S01,P02,1,30.00,银行卡
ORD109480,2026-07-04,S02,P04,2,76.00,支付宝
ORD111037,2026-07-14,S03,P08,1,25.00,银行卡
ORD106566,2026-06-14,S04,P11,2,52.00,银行卡
ORD102700,2026-05-18,S04,P18,1,18.00,支付宝
ORD117301,2026-08-26,S02,P03,3,78.00,现金
ORD101493,2026-05-10,S04,P13,1,20.00,微信
ORD117054,2026-08-24,S03,P02,2,60.00,银行卡
ORD105709,2026-06-07,S05,P20,1,22.00,现金
ORD104715,2026-06-01,S03,P09,2,36.00,支付宝
ORD111899,2026-07-20,S01,P15,2,12.00,银行卡
ORD116837,2026-08-23,S01,P13,1,20.00,会员储值
ORD100782,2026-05-06,S01,P02,2,60.00,银行卡
ORD117415,2026-08-27,S01,P02,1,30.00,现金
ORD107714,2026-06-21,S05,P08,1,25.00,支付宝
ORD110894,2026-07-13,S02,P15,2,12.00,支付宝
ORD110307,2026-07-09,S05,P05,2,68.00,微信
ORD113647,2026-08-01,S03,P13,3,60.00,银行卡
ORD104772,2026-06-01,S05,P16,1,5.00,微信
ORD102554,2026-05-17,S04,P15,1,6.00,银行卡
ORD102224,2026-05-16,S01,P01,1,32.00,银行卡
ORD110162,2026-07-08,S04,P12,1,8.00,现金
ORD118148,2026-08-31,S05,P05,2,68.00,支付宝
ORD109145,2026-07-01,S05,P05,1,34.00,现金
ORD105869,2026-06-09,S02,P13,1,20.00,会员储值
ORD110386,2026-07-10,S03,P01,1,32.00,微信
ORD110595,2026-07-11,S04,P12,2,16.00,支付宝
ORD105336,2026-06-06,S01,P01,1,32.00,支付宝
ORD113357,2026-07-30,S04,P12,2,16.00,微信
ORD112208,2026-07-22,S02,P14,2,20.00,微信
ORD104096,2026-05-28,S04,P02,3,90.00,银行卡
ORD115027,2026-08-10,S02,P05,1,34.00,银行卡
ORD111954,2026-07-20,S03,P03,1,26.00,会员储值
ORD100411,2026-05-03,S03,P07,2,44.00,会员储值
ORD115270,2026-08-12,S01,P13,3,60.00,银行卡
ORD102993,2026-05-21,S01,P03,1,26.00,微信
ORD116773,2026-08-22,S05,P06,1,45.00,现金
ORD104246,2026-05-29,S05,P14,1,10.00,会员储值
ORD107225,2026-06-19,S02,P06,1,42.00,现金
ORD114748,2026-08-08,S04,P01,2,64.00,微信
ORD112540,2026-07-25,S02,P04,2,76.00,微信
ORD114341,2026-08-06,S01,P12,2,16.00,支付宝
ORD108673,2026-06-28,S03,P08,1,25.00,会员储值
ORD104481,2026-05-31,S01,P04,2,76.00,会员储值
ORD110791,2026-07-12,S04,P15,1,6.00,支付宝
ORD110016,2026-07-07,S04,P10,1,24.00,支付宝
ORD110292,2026-07-09,S04,P03,2,52.00,现金
ORD113511,2026-07-31,S05,P19,1,15.00,会员储值
ORD113942,2026-08-03,S01,P02,1,30.00,现金
ORD107052,2026-06-18,S02,P05,1,34.00,银行卡
ORD110687,2026-07-12,S01,P13,1,20.00,现金
ORD106853,2026-06-16,S04,P05,1,34.00,微信
ORD110240,2026-07-09,S02,P06,1,45.00,银行卡
ORD118051,2026-08-31,S01,P01,3,96.00,银行卡
ORD112974,2026-07-27,S04,P01,1,32.00,微信
ORD111463,2026-07-17,S04,P12,1,8.00,银行卡
ORD105615,2026-06-07,S03,P08,3,75.00,会员储值
ORD117954,2026-08-30,S03,P15,2,12.00,支付宝
ORD118124,2026-08-31,S04,P10,1,24.00,银行卡
ORD106148,2026-06-12,S01,P04,2,76.00,微信
ORD115085,2026-08-10,S04,P10,2,48.00,银行卡
ORD106804,2026-06-16,S02,P06,3,126.00,会员储值
ORD111106,2026-07-14,S05,P08,2,50.00,银行卡
ORD109760,2026-07-05,S04,P10,1,24.00,银行卡
ORD105021,2026-06-03,S05,P06,1,42.00,银行卡
ORD115768,2026-08-15,S04,P10,1,24.00,微信
ORD109938,2026-07-06,S05,P06,3,135.00,会员储值
ORD102411,2026-05-16,S05,P19,1,15.00,微信
ORD109293,2026-07-03,S01,P03,1,26.00,现金
ORD116081,2026-08-17,S03,P07,3,66.00,现金
ORD118095,2026-08-31,S03,P09,2,36.00,银行卡
ORD108953,2026-06-30,S03,P07,1,22.00,现金
ORD110367,2026-07-10,S02,P13,1,20.00,会员储值
ORD109611,2026-07-04,S05,P09,1,18.00,会员储值
ORD115647,2026-08-15,S01,P15,3,18.00,银行卡
ORD116375,2026-08-20,S01,P18,2,36.00,微信
ORD108832,2026-06-29,S03,P09,1,18.00,微信
ORD107038,2026-06-18,S01,P02,1,30.00,现金
ORD116705,2026-08-22,S03,P12,1,8.00,现金
ORD103448,2026-05-24,S01,P14,1,10.00,现金
ORD102289,2026-05-16,S02,P15,1,6.00,银行卡
ORD111798,2026-07-19,S03,P09,1,18.00,支付宝
ORD114856,2026-08-09,S02,P08,1,25.00,现金
ORD111164,2026-07-15,S03,P18,3,54.00,支付宝
ORD107344,2026-06-20,S01,P01,1,32.00,支付宝
ORD102000,2026-05-14,S02,P11,3,78.00,会员储值
ORD106000,2026-06-10,S05,P01,1,32.00,会员储值
ORD109367,2026-07-03,S04,P10,1,24.00,微信
ORD113717,2026-08-01,S05,P19,2,30.00,支付宝
ORD116847,2026-08-23,S02,P06,2,90.00,现金
ORD104640,2026-05-31,S05,P03,1,26.00,现金
ORD102405,2026-05-16,S05,P17,1,12.00,银行卡
ORD118005,2026-08-30,S05,P07,1,22.00,现金
ORD114879,2026-08-09,S03,P08,1,25.00,支付宝
ORD113461,2026-07-31,S03,P07,1,22.00,微信
ORD104533,2026-05-31,S02,P05,2,68.00,现金
ORD107744,2026-06-22,S01,P06,2,84.00,微信
ORD101164,2026-05-09,S01,P01,1,32.00,支付宝
ORD112336,2026-07-23,S02,P05,1,34.00,支付宝
ORD109983,2026-07-07,S02,P16,1,5.00,银行卡
ORD100664,2026-05-05,S01,P03,1,26.00,会员储值
ORD103988,2026-05-27,S05,P12,1,8.00,微信
ORD102278,2026-05-16,S02,P05,1,34.00,会员储值
ORD104478,2026-05-31,S01,P06,1,42.00,现金
ORD101498,2026-05-10,S04,P10,3,72.00,会员储值
ORD104407,2026-05-30,S04,P20,1,22.00,现金
ORD116946,2026-08-23,S04,P10,1,24.00,支付宝
ORD114412,2026-08-06,S04,P18,1,18.00,银行卡
ORD105354,2026-06-06,S01,P03,1,26.00,微信
ORD115390,2026-08-13,S01,P12,2,16.00,会员储值
ORD107412,2026-06-20,S03,P09,1,18.00,现金
ORD112486,2026-07-25,S01,P02,1,30.00,现金
ORD104992,2026-06-03,S04,P15,2,12.00,会员储值
ORD116289,2026-08-19,S03,P03,2,52.00,支付宝
ORD109397,2026-07-03,S05,P03,1,26.00,支付宝
ORD105069,2026-06-04,S02,P06,2,84.00,银行卡
ORD116988,2026-08-23,S05,P17,2,24.00,支付宝
ORD102142,2026-05-15,S03,P04,1,38.00,现金
ORD108219,2026-06-25,S05,P19,1,15.00,现金
ORD100127,2026-05-01,S05,P20,1,22.00,支付宝
ORD100293,2026-05-02,S05,P05,1,34.00,会员储值
ORD101970,2026-05-14,S01,P01,2,64.00,银行卡
ORD111624,2026-07-18,S04,P09,2,36.00,支付宝
ORD114060,2026-08-03,S05,P09,1,18.00,现金
ORD117074,2026-08-24,S04,P16,2,10.00,银行卡
ORD110293,2026-07-09,S04,P13,2,40.00,会员储值
ORD109002,2026-06-30,S05,P12,2,16.00,现金
ORD115623,2026-08-14,S05,P20,2,44.00,银行卡
ORD110990,2026-07-14,S01,P15,2,12.00,现金
ORD105926,2026-06-10,S01,P19,2,30.00,会员储值
ORD107712,2026-06-21,S05,P19,2,30.00,微信
ORD108373,2026-06-27,S01,P03,1,26.00,会员储值
ORD116842,2026-08-23,S01,P15,1,6.00,会员储值
ORD105654,2026-06-07,S04,P16,1,5.00,支付宝
ORD112594,2026-07-25,S03,P09,1,18.00,微信
ORD111546,2026-07-20,S01,P02,2,-60.00,微信
ORD113314,2026-07-30,S02,P04,2,76.00,现金
ORD100479,2026-05-03,S04,P10,1,24.00,现金
ORD104619,2026-05-31,S04,P14,1,10.00,微信
ORD108611,2026-06-28,S02,P04,1,38.00,现金
ORD114899,2026-08-09,S03,P20,1,22.00,支付宝
ORD100802,2026-05-06,S01,P02,1,30.00,银行卡
ORD100590,2026-05-04,S03,P09,1,18.00,会员储值
ORD107861,2026-06-23,S01,P11,3,78.00,现金
ORD104680,2026-06-01,S01,P16,2,10.00,银行卡
ORD107460,2026-06-20,S04,P13,1,20.00,微信
ORD108318,2026-06-26,S04,P10,3,,现金
ORD113411,2026-07-31,S01,P02,1,30.00,现金
ORD111815,2026-07-19,S03,P18,2,36.00,会员储值
ORD114645,2026-08-08,S02,P05,1,34.00,微信
ORD110217,2026-07-09,S01,P12,1,8.00,会员储值
ORD100220,2026-05-02,S03,P07,1,22.00,现金
ORD112198,2026-07-22,S02,P03,1,26.00,现金
ORD111635,2026-07-18,S04,P00,1,24.00,会员储值
ORD102031,2026-05-14,S04,P12,2,16.00,现金
ORD112889,2026-07-27,S01,P01,2,64.00,微信
ORD113963,2026-08-03,S01,P13,1,20.00,支付宝
ORD103238,2026-05-23,S01,P08,1,25.00,现金
ORD105274,2026-06-05,S04,P07,1,22.00,现金
ORD104667,2026-06-01,S01,P11,1,26.00,会员储值
ORD107008,2026-06-17,S05,P07,1,22.00,微信
ORD106629,2026-06-14,S05,P16,2,10.00,会员储值
ORD107160,2026-06-18,S04,P05,1,34.00,微信
ORD115157,2026-08-11,S02,p06,2,90.00,银行卡
ORD102621,2026-05-18,S01,P12,1,8.00,会员储值
ORD102249,2026-05-16,S01,P02,2,60.00,微信
ORD114927,2026-08-09,S04,P02,1,30.00,会员储值
ORD102889,2026-05-20,S02,P06,1,42.00,银行卡
ORD103882,27-05-2026,S01,P01,2,64.00,现金
ORD109037,2026-07-01,S01,P07,2,44.00,支付宝
ORD115575,2026-08-14,S03,P03,1,26.00,支付宝
ORD113279,2026-07-30,S01,P12,3,24.00,支付宝
ORD101871,2026-05-13,S03,P08,1,,现金
ORD115158,2026-08-11,S02,P21,1,16.00,支付宝
ORD111108,2026-07-14,S05,P09,3,54.00,现金
ORD107305,2026-06-19,S05,P07,2,44.00,现金
ORD101829,2026-05-13,S01,P01,1,32.00,现金
ORD114997,2026-08-10,S01,P01,2,64.00,会员储值
ORD109314,2026-07-03,S01,P02,1,30.00,现金
ORD105896,2026-06-09,S04,P18,1,18.00,银行卡
ORD111277,2026-07-16,S02,P16,2,10.00,银行卡
ORD114496,2026-08-07,S02,P06,2,90.00,微信
ORD102808,2026-05-19,S03,P15,1,6.00,会员储值
ORD109698,2026-07-05,S03,P09,3,54.00,会员储值
ORD103812,2026-05-26,S03,P09,2,36.00,微信
ORD102171,2026-05-15,S04,P20,1,22.00,会员储值
ORD111399,2026-07-17,S01,P01,2,64.00,支付宝
ORD109513,2026-07-04,S03,P17,2,24.00,现金
ORD112491,2026-07-25,S01,P01,1,32.00,会员储值
ORD107054,2026-06-18,S02,P04,2,76.00,银行卡
ORD113155,2026-07-29,S01,P12,1,8.00,会员储值
ORD112527,2026-07-25,S02,P05,2,68.00,微信
ORD116513,2026-08-21,S02,P13,1,20.00,现金
ORD111665,2026-07-18,S05,P16,1,5.00,银行卡
ORD109594,2026-07-04,S05,P06,1,45.00,微信
ORD109253,2026-07-02,S04,P15,1,6.00,银行卡
ORD109550,2026-07-04,S04,P03,3,78.00,现金
ORD102932,2026-05-20,S04,P13,2,40.00,会员储值
ORD105492,2026-06-06,S05,P19,2,30.00,会员储值
ORD105794,2026-06-08,S05,P20,2,44.00,微信
ORD114870,2026-08-09,S02,P04,1,38.00,会员储值
ORD101078,2026-05-08,S02,P06,1,42.00,现金
ORD113495,2026-07-31,S04,P14,2,20.00,现金
ORD108091,2026-06-24,S05,P17,1,12.00,支付宝
ORD101730,2026-05-12,S02,P03,2,52.00,会员储值
ORD101908,2026-05-13,S04,P10,2,48.00,微信
ORD114130,2026-08-04,S03,P02,2,60.00,会员储值
ORD111724,2026-07-19,S01,P03,3,78.00,银行卡
ORD104245,2026-05-29,S04,P20,2,44.00,会员储值
ORD117976,2026-08-30,S04,P12,-1,8.00,支付宝
ORD100019,2026-05-01,S01,P01,1,32.00,支付宝
ORD116136,2026-08-17,S05,P20,2,44.00,银行卡
ORD103432,2026-05-24,S01,P12,2,16.00,银行卡
ORD107326,2026-06-19,S05,P11,3,78.00,支付宝
ORD107223,2026-06-19,S02,P04,1,38.00,支付宝
ORD109645,2026-07-05,S01,P03,2,52.00,支付宝
ORD103348,2026-05-23,S04,P10,1,24.00,支付宝
ORD115047,2026-08-10,S02,P04,1,38.00,会员储值
ORD104429,2026-05-30,S05,P06,3,126.00,银行卡
ORD100878,2026-05-06,S04,P10,1,24.00,银行卡
ORD101779,2026-05-12,S04,P11,1,26.00,现金
ORD106608,2026-06-14,S05,P03,2,52.00,支付宝
ORD102209,2026-05-15,S05,P03,1,26.00,现金
ORD106762,2026-06-15,S05,P15,1,6.00,支付宝
ORD105661,2026-06-07,S04,P11,2,52.00,现金
ORD117341,2026-08-26,S04,P20,1,22.00,微信
ORD103194,2026-05-22,S04,P20,1,22.00,支付宝
ORD105412,2026-06-06,S03,P08,1,25.00,支付宝
ORD110610,2026-07-11,S05,P19,1,15.00,现金
ORD104131,2026-05-28,S05,P04,1,38.00,支付宝
ORD107679,2026-06-21,S04,P11,2,52.00,会员储值
ORD116947,2026-08-23,S04,P07,3,66.00,支付宝
ORD105569,2026-06-07,S02,P06,2,84.00,会员储值
ORD100295,2026-05-02,S05,P20,1,22.00,银行卡
ORD102853,2026-05-19,S05,P16,1,5.00,支付宝
ORD110365,2026-07-10,S02,P13,2,40.00,支付宝
ORD104296,2026-05-30,S01,P15,1,6.00,会员储值
ORD110952,2026-07-13,S05,P01,2,64.00,会员储值
ORD103851,2026-05-26,S04,P04,1,38.00,支付宝
ORD102430,2026-05-17,S01,P01,1,32.00,支付宝
ORD112173,2026-07-22,S01,P01,1,32.00,现金
ORD111633,2026-07-18,S04,P10,1,24.00,银行卡
ORD111563,2026-07-18,S02,P13,3,60.00,微信
ORD110739,2026-07-12,S03,P01,1,32.00,微信
ORD104917,2026-06-03,S01,P11,2,52.00,银行卡
ORD101183,2026-05-09,S01,P02,2,60.00,现金
ORD100018,2026-05-01,S01,P12,3,24.00,支付宝
ORD100692,2026-05-05,S02,P03,2,52.00,银行卡
ORD114866,2026-08-09,S02,P05,2,68.00,银行卡
ORD113702,2026-08-01,S05,P21,1,16.00,支付宝
ORD110870,2026-07-13,S01,P13,3,60.00,银行卡
ORD110642,2026-07-11,S05,P12,1,8.00,银行卡
ORD115488,2026-08-13,S05,P20,1,22.00,现金
ORD108540,2026-06-27,S05,P09,2,36.00,现金
ORD100054,2026-05-01,S03,P11,2,52.00,银行卡
ORD115264,2026-08-12,S01,P21,1,16.00,微信
ORD110032,07-07-2026,S04,P10,1,24.00,微信
ORD103365,2026-05-23,S04,P08,1,25.00,会员储值
ORD106288,2026-06-13,S01,P12,1,8.00,微信
ORD100598,2026-05-04,S03,P12,1,8.00,银行卡
ORD109965,2026-07-07,S01,P12,3,24.00,银行卡
ORD106149,2026-06-12,S01,P12,1,8.00,银行卡
ORD112176,2026-07-22,S01,P03,1,26.00,现金
ORD115660,2026-08-15,S01,P13,2,40.00,微信
ORD118140,2026-08-31,S05,P06,2,90.00,银行卡
ORD114637,2026-08-08,S02,P05,2,68.00,现金
ORD110722,2026-07-12,S03,P07,1,22.00,会员储值
ORD100145,2026-05-02,S01,P19,1,15.00,会员储值
ORD104058,2026-05-28,S02,P05,1,34.00,银行卡
ORD114062,2026-08-03,S05,P03,1,26.00,现金
ORD108853,2026-06-29,S04,P11,1,26.00,现金
ORD114978,2026-08-09,S05,P20,2,44.00,支付宝
ORD103299,2026-05-23, s02,P04,1,38.00,支付宝
ORD114796,2026-08-09,S01,P21,1,16.00,支付宝
ORD100891,2026-05-06,S05,P13,2,40.00,现金
ORD114096,2026-08-04,S01,P20,1,22.00,现金
ORD101209,2026-05-09,S02,P17,1,12.00,会员储值
ORD102642,2026-05-18,S02,P06,1,42.00,微信
ORD111470,2026-07-17,S04,P20,1,22.00,会员储值
ORD109533,2026-07-04,S03,P09,3,54.00,微信
ORD108042,2026-06-24,S03,P08,1,25.00,银行卡
ORD112393,2026-07-23,S04,P06,1,45.00,支付宝
ORD109332,2026-07-03,S02,P17,2,24.00,支付宝
ORD117401,2026-08-27,S01,P21,1,16.00,微信
ORD100639,2026-05-04,S05,P04,1,38.00,会员储值
ORD101728,2026-05-12,S02,P06,1,42.00,支付宝
ORD109065,2026-07-01,S02,P04,1,38.00,支付宝
ORD107668,2026-06-21,S04,P11,3,78.00,微信
ORD106753,2026-06-15,S05,P02,2,   ,会员储值
ORD115434,2026-08-13,S02,P04,1,38.00,现金
ORD115695,2026-08-15,S02,P06,1,45.00,微信
ORD109798,2026-07-05,S05,P04,1,38.00,会员储值
ORD100454,2026-05-03,S04,P15,3,18.00,微信
ORD113840,2026-08-02,S03,P13,1,20.00,银行卡
ORD109403,2026-07-03,S05,P19,2,30.00,支付宝
ORD107960,2026-06-23,S05,P18,3,54.00,微信
ORD104031,2026-05-28,S01,P02,2,60.00,微信
ORD105813,2026-06-08,S05,P01,1,32.00,微信
ORD104405,2026-05-30,S04,P03,1,26.00,会员储值
ORD106118,2026-06-11,S05,P17,1,12.00,会员储值
ORD102147,2026-05-15,S03,P03,3,78.00,会员储值
ORD108511,2026-06-27,S04,P10,3,72.00,微信
ORD106563,2026-06-14,S03,P07,2,44.00,银行卡
ORD105958,2026-06-10,S02,P20,1,22.00,会员储值
ORD104030,2026-05-28,S01,P05,1,34.00,银行卡
ORD110734,2026-07-12,S03,P08,1,25.00,微信
ORD112518,2026-07-25,S01,P01,2,64.00,会员储值
ORD102962,2026-05-20,S05,P11,1,26.00,支付宝
ORD109028,2026-06-30,S05,P16,1,5.00,会员储值
ORD112843,2026-07-26,S05,P13,2,40.00,银行卡
ORD105821,2026-06-09,S01,P15,2,12.00,支付宝
ORD107941,2026-06-23,S04,P07,2,44.00,会员储值
ORD105262,2026-06-05,S04,P16,2,10.00,支付宝
ORD107492,2026/6/20,S05,P06,2,84.00,会员储值
ORD112512,2026-07-25,S01,P10,2,48.00,会员储值
ORD102448,2026-05-17,S01,P11,2,52.00,现金
ORD102486,2026-05-17,S02,P04,1,38.00,现金
ORD103424,2026-05-23,S05,P13,2,40.00,银行卡
ORD101065,2026-05-08,S02,P05,1,34.00,支付宝
ORD107395,2026-06-20,S02,P04,1,38.00,支付宝
ORD115221,2026-08-11,S04,P10,2,48.00,现金
ORD109766,2026-07-05,S04,P11,1,26.00,微信
ORD106316,2026-06-13,S02,P05,1,34.00,现金
ORD105466,2026-06-06,S04,P10,1,24.00,会员储值
ORD106518,2026-06-14,S02,P04,1,38.00,微信
ORD103410,2026-05-23,S05,P20,1,22.00,会员储值
ORD105535,2026-06-07,S01,P01,1,32.00,银行卡
ORD115338,2026-08-12,S04,P15,1,6.00,现金
ORD101400,2026-05-10,S02,P06,1,42.00,微信
ORD116671,2026-08-22,S02,P03,1,26.00,支付宝
ORD102422,2026-05-17,S01,P12,1,8.00,现金
ORD104016,2026-05-28,S01,P17,3,36.00,现金
ORD112859,2026-07-26,S05,P03,1,26.00,微信
ORD101354,2026-05-09,S05,P15,1,6.00,会员储值
ORD113025,2026-07-28,S01,P16,3,15.00,会员储值
ORD111670,2026-07-18,S05,P13,3,60.00,微信
ORD105837,2026-06-09,S01,P01,1,32.00,会员储值
ORD106803,2026-06-16,S02,P05,3,102.00,银行卡
ORD102555,2026-05-17,S04,P10,1,24.00,会员储值
ORD105541,2026-06-07,S01,P03,2,52.00,微信
ORD108830,2026-06-29,S03,P09,1,18.00,银行卡
ORD102372,2026-05-16,S04,P15,2,12.00,会员储值
ORD111500,2026-07-17,S05,P13,1,20.00,微信
ORD105549,2026-06-07,S01,P17,1,12.00,银行卡
ORD112672,2026-07-25,S05,P03,2,52.00,现金
ORD113930,2026-08-02,S05,P17,3,36.00,会员储值
ORD105279,2026-06-05,S04,P05,3,102.00,支付宝
ORD116707,2026-08-22,S03,P03,2,52.00,现金
ORD107956,2026-06-23,S05,P11,1,26.00,微信
ORD111361,2026-07-16,S05,P15,2,12.00,微信
ORD112891,2026-07-27,S01,P18,1,18.00,会员储值
ORD112754,2026-07-26,S03,P08,1,25.00,支付宝
ORD110597,2026-07-11,S04,P05,1,34.00,现金
ORD102875,2026-05-20,S01,P02,1,30.00,现金
ORD108084,2026-06-24,S04,P09,2,36.00,现金
ORD105085,2026-06-04,S02,P05,2,68.00,现金
ORD104882,2026-06-02,S04,P15,2,12.00,支付宝
ORD108107,2026-06-24,S05,P20,1,22.00,支付宝
ORD103060,2026-05-21,S04,P13,1,20.00,微信
ORD115850,2026-08-16,S01,P16,1,5.00,支付宝
ORD108645,2026-06-28,S03,P07,3,66.00,会员储值
ORD101636,2026-05-11,S04,P10,1,24.00,现金
ORD116346,2026-08-19,S05,P06,1,45.00,银行卡
ORD103226,2026-05-22,S05,P14,1,10.00,会员储值
ORD117257,2026-08-26,S01,P14,1,10.00,会员储值
ORD107152,2026-06-18,S04,P05,2,68.00,会员储值
ORD113162,2026-07-29,S01,P09,1,18.00,支付宝
ORD110078,2026-07-08,S01,P01,2,64.00,银行卡
ORD106468,2026-06-14,S01,P19,1,15.00,支付宝
ORD101038,2026-05-08,S01,P02,1,30.00,现金
ORD114798,2026-08-09,S01,P02,1,30.00,微信
ORD107620,2026-06-21,S03,P02,3,90.00,会员储值
ORD115037,2026-08-10,S02,P17,2,24.00,现金
ORD112196,2026-07-22,S02,P01,1,32.00,支付宝
ORD107783,2026-06-22,S03,P09,2,36.00,银行卡
ORD111431,2026-07-17,S03,P10,2,48.00,会员储值
ORD103542,2026-05-24,S03,P01,2,64.00,现金
ORD112351,2026-07-23,S03,P09,1,18.00,银行卡
ORD104103,2026-05-28,S04,P10,1,24.00,微信
ORD111297,2026-07-16,S03,P07,1,22.00,支付宝
ORD104995,2026-06-03,S04,P10,2,48.00,银行卡
ORD108153,2026-06-25,S02,P15,1,6.00,会员储值
ORD112633,2026-07-25,S04,P11,2,52.00,微信
ORD114749,2026-08-08,S04,P21,1,16.00,银行卡
ORD101707,2026-05-12,S01,P18,1,18.00,银行卡
ORD102917,2026-05-20,S03,P10,1,24.00,现金
ORD110525,2026-07-11,S02,P06,1,45.00,现金
ORD108711,2026-06-28,S04,P10,1,24.00,银行卡
ORD111786,2026-07-19,S03,P08,1,25.00,支付宝
ORD114693,2026-08-08,S03,P20,1,22.00,支付宝
ORD118040,2026-08-31,S01,P14,1,10.00,现金
ORD100105,2026-05-01,S05,P06,1,42.00,现金
ORD116998,2026-08-24,S01,P11,1,26.00,现金
ORD107882,2026-06-23,S02,P04,1,38.00,微信
ORD109672,2026-07-05,S02,P02,2,60.00,会员储值
ORD102771,2026-05-19,S02,P10,3,72.00,银行卡
ORD114497,2026-08-07,S02,P21,2,32.00,现金
ORD109995,2026-07-07,S03,P09,1,18.00,现金
ORD102758,2026-05-19,S01,P09,1,18.00,银行卡
ORD101891,2026-05-13,S03,P17,1,12.00,现金
ORD104200,2026-05-29,S03,P08,1,25.00,支付宝
ORD117934,2026-08-30,S03,P13,1,20.00,银行卡
ORD114049,2026-08-03,S05,P06,3,135.00,现金
ORD107619,2026-06-21,S03,P08,1,25.00,微信
ORD117225,2026-08-25,S04,P10,1,24.00,微信
ORD114247,2026-08-05,S02,P05,3,102.00,银行卡
ORD113935,2026-08-02,S05,P13,1,20.00,微信
ORD102337,2026-05-16,S03,P03,3,78.00,会员储值
ORD111528,2026-07-18,S01,P19,1,15.00,微信
ORD117864,2026-08-30,S01,P02,1,30.00,现金
ORD109057,2026-07-01,S02,P15,1,6.00,会员储值
ORD113016,2026-07-28,S01,P13,2,40.00,现金
ORD100998,2026-05-07,S04,P09,2,36.00,现金
ORD108060,2026-06-24,S04,P15,2,12.00,银行卡
ORD106660,2026-06-15,S01,P19,1,15.00,现金
ORD114252,05-08-2026,S02,P04,1,38.00,支付宝
ORD110091,2026-07-08,S01,P01,1,32.00,会员储值
ORD108733,2026-06-28,S05,P06,1,42.00,微信
ORD112717,2026-07-26,S02,P03,2,52.00,微信
ORD103358,2026-05-23,S04,P12,3,24.00,银行卡
ORD102992,2026-05-21,S01,P03,1,26.00,现金
ORD115813,2026-08-15,S05,P02,2,60.00,支付宝
ORD103893,2026-05-27,S01,P02,1,30.00,现金
ORD109384,2026-07-03,S04,P17,1,12.00,会员储值
ORD116641,2026-08-22,S01,P03,2,52.00,现金
ORD115733,2026-08-15,S03,P05,1,34.00,现金
ORD111273,2026-07-16,S02,P05,1,34.00,支付宝
ORD118144,2026-08-31,S05,P14,1,10.00,支付宝
ORD117147,2026-08-25,S01,P01,2,64.00,微信
ORD117445,2026-08-27,S03,P18,2,36.00,会员储值
ORD103393,2026-05-23,S05,P09,1,18.00,会员储值
ORD116111,2026-08-17,S04,P07,1,22.00,支付宝
ORD115546,2026-08-14,S02,P04,2,76.00,支付宝
ORD116295,2026-08-19,S03,P07,1,22.00,微信
ORD106773,2026-06-16,S01,P02,1,30.00,银行卡
ORD117489,2026-08-27,S05,P16,2,10.00,微信
ORD108097,2026-06-24,S05,P19,1,15.00,现金
ORD115640,2026-08-14,S05,P04,1,38.00,支付宝
ORD111560,2026-07-18,S02,P04,1,38.00,会员储值
ORD103563,2026-05-24,S04,P05,1,34.00,微信
ORD103246,2026-05-23,S01,P03,1,26.00,会员储值
ORD107424,2026-06-20,S03,P09,1,18.00,会员储值
ORD104291,2026-05-30,S01,P14,1,10.00,现金
ORD106864,2026-06-16,S04,P16,1,5.00,现金
ORD104651,2026-05-31,S05,P19,3,45.00,会员储值
ORD109231,2026-07-02,S03,P14,2,20.00,银行卡
ORD106672,2026-06-15,S02,P18,1,18.00,银行卡
ORD116024,2026-08-16,S05,P03,1,26.00,微信
ORD112711,2026-07-26,S01,P13,1,20.00,现金
ORD104519,2026-05-31,S02,P17,2,24.00,会员储值
ORD111025,2026-07-14,S02,P06,1,45.00,现金
ORD117941,2026-08-30,S03,P01,1,32.00,支付宝
